,SYMBOL,START_DATE,END_DATE,PERCENTAGE
1129,^FTSE,2009-10-21,2009-11-10,25
1130,^FTSE,2009-11-26,2009-12-02,25
1131,^FTSE,2009-12-08,2009-12-11,25
1132,^FTSE,2009-12-18,2009-12-22,25
1133,^FTSE,2010-01-27,2010-02-03,25
1134,^FTSE,2010-02-04,2010-02-17,25
1135,^FTSE,2010-04-28,2010-04-29,20
1136,^FTSE,2010-04-30,2010-09-21,20
1137,^FTSE,2010-05-07,2010-05-11,25
1138,^FTSE,2010-05-19,2010-06-17,25
1139,^FTSE,2010-06-22,2010-07-23,25
1140,^FTSE,2010-07-01,2010-07-07,30
1141,^FTSE,2010-08-12,2010-08-13,25
1142,^FTSE,2010-08-19,2010-09-01,25
1143,^FTSE,2010-09-22,2010-09-27,20
1144,^FTSE,2010-09-28,2010-10-06,20
1145,^FTSE,2010-11-29,2010-12-02,20
1146,^FTSE,2010-12-31,2011-01-05,15
1147,^FTSE,2011-01-20,2011-01-26,15
1148,^FTSE,2011-01-28,2011-02-02,15
1149,^FTSE,2011-02-24,2011-02-25,15
1150,^FTSE,2011-03-02,2011-03-03,15
1151,^FTSE,2011-03-10,2011-03-30,15
1152,^FTSE,2011-04-18,2011-04-21,15
1153,^FTSE,2011-05-06,2011-05-09,15
1154,^FTSE,2011-05-12,2011-05-13,15
1155,^FTSE,2011-05-16,2011-05-19,15
1156,^FTSE,2011-05-23,2011-05-31,15
1157,^FTSE,2011-06-02,2011-07-01,15
1158,^FTSE,2011-07-11,2012-02-21,15
1159,^FTSE,2011-08-03,2011-10-28,20
1160,^FTSE,2011-08-05,2011-08-15,25
1161,^FTSE,2011-08-09,2011-08-10,30
1162,^FTSE,2011-08-18,2011-08-31,25
1163,^FTSE,2011-09-05,2011-09-08,25
1164,^FTSE,2011-09-09,2011-09-15,25
1165,^FTSE,2011-09-22,2011-10-07,25
1166,^FTSE,2011-10-31,2012-01-03,20
1167,^FTSE,2011-11-22,2011-11-29,25
1168,^FTSE,2012-02-22,2012-02-24,15
1169,^FTSE,2012-02-27,2012-03-02,15
1170,^FTSE,2012-03-05,2012-03-14,15
1171,^FTSE,2012-03-20,2012-12-11,15
1172,^FTSE,2012-05-08,2012-06-20,20
1173,^FTSE,2012-06-22,2012-07-02,20
1174,^FTSE,2012-07-23,2012-07-30,20
1175,^FTSE,2012-12-17,2012-12-18,15
1176,^FTSE,2012-12-21,2012-12-24,15
1177,^FTSE,2012-12-31,2013-01-03,15
1178,^FTSE,2015-08-24,2015-08-28,15
1179,^FTSE,2015-09-01,2015-09-03,15
1180,^FTSE,2015-09-04,2015-09-08,15
1181,^FTSE,2015-09-15,2015-09-16,15
1182,^FTSE,2015-09-18,2015-09-21,15
1183,^FTSE,2015-09-22,2015-10-05,15
1184,^FTSE,2015-12-11,2015-12-17,15
1185,^FTSE,2015-12-18,2015-12-23,15
1186,^FTSE,2016-01-06,2016-03-01,15
1187,^FTSE,2016-01-20,2016-01-22,20
1188,^FTSE,2016-02-08,2016-02-15,20
1189,^FTSE,2016-03-10,2016-03-14,15
1190,^FTSE,2016-05-19,2016-05-23,15
1191,^FTSE,2016-06-13,2016-06-21,15
1192,^FTSE,2016-06-24,2016-06-29,15
1193,^FTSE,2018-12-06,2018-12-10,15
1194,^FTSE,2018-12-18,2018-12-31,15
1195,^FTSE,2019-01-02,2019-01-07,15
1196,^FTSE,2020-02-28,2021-01-07,15
1197,^FTSE,2020-03-09,2020-06-05,20
1198,^FTSE,2020-03-09,2020-03-10,25
1199,^FTSE,2020-03-11,2020-04-29,25
1200,^FTSE,2020-03-12,2020-03-31,30
1201,^FTSE,2020-03-16,2020-03-20,35
1202,^FTSE,2020-03-23,2020-03-25,35
1203,^FTSE,2020-04-01,2020-04-07,30
1204,^FTSE,2020-04-30,2020-05-19,25
1205,^FTSE,2020-05-22,2020-05-26,25
1206,^FTSE,2020-06-10,2020-11-18,20
1207,^FTSE,2020-07-30,2020-08-04,25
1208,^FTSE,2020-09-01,2020-09-10,25
1209,^FTSE,2020-09-21,2020-10-07,25
1210,^FTSE,2020-10-14,2020-11-10,25
1211,^FTSE,2020-10-28,2020-10-29,30
1212,^FTSE,2020-11-19,2020-11-20,20
1213,^FTSE,2020-11-27,2020-12-02,20
1214,^FTSE,2020-12-21,2020-12-23,20
1215,^FTSE,2021-01-15,2021-02-16,15
1216,^FTSE,2021-02-17,2021-03-15,15
1217,^FTSE,2021-03-19,2021-03-30,15
1218,^FTSE,2021-03-31,2021-04-06,15
1219,^BVSP,1993-06-18,2022-06-07,10
1220,^BVSP,1993-10-18,1993-11-01,15
1221,^BVSP,1993-10-19,1993-10-28,20
1222,^BVSP,1993-10-21,1993-10-25,25
1223,^BVSP,1994-04-18,1994-04-26,15
1224,^BVSP,1994-04-19,1994-04-25,20
1225,^BVSP,1994-05-05,1994-05-11,15
1226,^BVSP,1994-05-06,1994-05-09,20
1227,^BVSP,1994-10-07,1994-10-10,15
1228,^BVSP,1994-10-17,1994-11-10,15
1229,^BVSP,1994-10-24,1994-10-27,20
1230,^BVSP,1994-11-03,1994-11-07,20
1231,^BVSP,1994-11-18,1994-12-14,15
1232,^BVSP,1994-11-21,1994-11-30,20
1233,^BVSP,1994-11-22,1994-11-23,25
1234,^BVSP,1994-12-02,1994-12-07,20
1235,^BVSP,1994-12-21,1995-09-18,15
1236,^BVSP,1994-12-21,1995-09-06,20
1237,^BVSP,1994-12-22,1994-12-26,25
1238,^BVSP,1994-12-27,1995-01-02,25
1239,^BVSP,1995-01-03,1995-08-08,25
1240,^BVSP,1995-01-04,1995-01-17,30
1241,^BVSP,1995-01-09,1995-01-13,35
1242,^BVSP,1995-01-10,1995-01-12,40
1243,^BVSP,1995-01-19,1995-05-05,30
1244,^BVSP,1995-01-30,1995-02-01,35
1245,^BVSP,1995-02-07,1995-04-26,35
1246,^BVSP,1995-02-09,1995-04-25,40
1247,^BVSP,1995-02-16,1995-02-17,50
1248,^BVSP,1995-02-21,1995-02-23,50
1249,^BVSP,1995-03-07,1995-03-15,50
1250,^BVSP,1995-03-09,1995-03-13,60
1251,^BVSP,1995-05-08,1995-05-10,30
1252,^BVSP,1995-05-11,1995-05-18,30
1253,^BVSP,1995-05-19,1995-05-23,30
1254,^BVSP,1995-05-26,1995-06-05,30
1255,^BVSP,1995-06-01,1995-06-02,35
1256,^BVSP,1995-06-06,1995-07-13,30
1257,^BVSP,1995-06-09,1995-06-13,35
1258,^BVSP,1995-06-14,1995-06-19,35
1259,^BVSP,1995-06-20,1995-07-06,35
1260,^BVSP,1995-07-14,1995-07-17,30
1261,^BVSP,1995-07-18,1995-08-04,30
1262,^BVSP,1995-08-11,1995-08-21,25
1263,^BVSP,1995-08-30,1995-09-01,25
1264,^BVSP,1995-09-20,1996-01-15,15
1265,^BVSP,1995-09-27,1995-09-28,20
1266,^BVSP,1995-10-03,1995-10-17,20
1267,^BVSP,1995-10-24,1996-01-04,20
1268,^BVSP,1995-10-26,1995-12-01,25
1269,^BVSP,1995-10-27,1995-10-30,30
1270,^BVSP,1995-11-10,1995-11-17,30
1271,^BVSP,1995-11-20,1995-11-22,30
1272,^BVSP,1995-12-14,1995-12-22,25
1273,^BVSP,1996-01-18,1996-01-19,15
1274,^BVSP,1996-03-07,1996-03-18,15
1275,^BVSP,1996-03-20,1996-03-21,15
1276,^BVSP,1997-07-15,1997-07-24,15
1277,^BVSP,1997-07-18,1997-07-22,20
1278,^BVSP,1997-08-04,1997-08-07,15
1279,^BVSP,1997-08-11,1997-10-02,15
1280,^BVSP,1997-08-18,1997-08-26,20
1281,^BVSP,1997-08-29,1997-09-05,20
1282,^BVSP,1997-09-01,1997-09-03,25
1283,^BVSP,1997-09-11,1997-09-18,20
1284,^BVSP,1997-10-23,1998-04-13,15
1285,^BVSP,1997-10-27,1998-03-13,20
1286,^BVSP,1997-10-27,1998-02-26,25
1287,^BVSP,1997-10-27,1997-11-05,30
1288,^BVSP,1997-10-28,1997-10-29,35
1289,^BVSP,1997-10-30,1997-11-04,35
1290,^BVSP,1997-11-06,1997-12-03,30
1291,^BVSP,1997-11-07,1997-11-20,35
1292,^BVSP,1997-11-12,1997-11-17,40
1293,^BVSP,1997-11-24,1997-11-26,35
1294,^BVSP,1997-12-09,1997-12-30,30
1295,^BVSP,1997-12-11,1997-12-16,35
1296,^BVSP,1997-12-19,1997-12-22,35
1297,^BVSP,1998-01-07,1998-02-03,30
1298,^BVSP,1998-01-12,1998-01-13,35
1299,^BVSP,1998-01-15,1998-01-16,35
1300,^BVSP,1998-02-27,1998-03-02,25
1301,^BVSP,1998-04-22,1999-05-10,15
1302,^BVSP,1998-04-27,1998-04-29,20
1303,^BVSP,1998-05-06,1999-04-08,20
1304,^BVSP,1998-05-18,1998-07-15,25
1305,^BVSP,1998-05-26,1998-05-29,30
1306,^BVSP,1998-05-27,1998-05-28,35
1307,^BVSP,1998-06-01,1998-06-04,30
1308,^BVSP,1998-06-12,1998-07-03,30
1309,^BVSP,1998-06-15,1998-06-17,35
1310,^BVSP,1998-07-24,1998-07-30,25
1311,^BVSP,1998-08-03,1999-03-18,25
1312,^BVSP,1998-08-05,1999-03-16,30
1313,^BVSP,1998-08-10,1999-03-04,35
1314,^BVSP,1998-08-12,1998-08-14,40
1315,^BVSP,1998-08-18,1998-08-19,40
1316,^BVSP,1998-08-20,1998-11-23,40
1317,^BVSP,1998-08-27,1998-10-22,50
1318,^BVSP,1998-09-04,1998-09-08,60
1319,^BVSP,1998-09-10,1998-09-16,60
1320,^BVSP,1998-10-26,1998-11-03,50
1321,^BVSP,1998-11-24,1998-11-25,40
1322,^BVSP,1998-12-01,1999-02-02,40
1323,^BVSP,1998-12-14,1998-12-22,50
1324,^BVSP,1998-12-28,1999-01-06,50
1325,^BVSP,1999-01-07,1999-01-19,50
1326,^BVSP,1999-01-13,1999-01-18,60
1327,^BVSP,1999-02-05,1999-02-09,40
1328,^BVSP,1999-03-22,1999-03-26,25
1329,^BVSP,1999-04-12,1999-04-16,20
1330,^BVSP,1999-04-19,1999-05-03,20
1331,^BVSP,1999-05-04,1999-05-05,20
1332,^BVSP,1999-05-21,1999-06-22,15
1333,^BVSP,1999-05-24,1999-06-17,20
1334,^BVSP,1999-06-23,1999-11-04,15
1335,^BVSP,1999-06-25,1999-06-29,20
1336,^BVSP,1999-06-30,1999-07-01,20
1337,^BVSP,1999-07-12,1999-07-14,20
1338,^BVSP,1999-07-22,1999-09-10,20
1339,^BVSP,1999-07-29,1999-09-01,25
1340,^BVSP,1999-08-10,1999-08-11,30
1341,^BVSP,1999-08-18,1999-08-20,30
1342,^BVSP,1999-09-16,1999-09-20,20
1343,^BVSP,1999-09-30,1999-10-11,20
1344,^BVSP,1999-10-15,1999-10-22,20
1345,^BVSP,2000-04-04,2000-04-05,15
1346,^BVSP,2000-04-13,2000-06-08,15
1347,^BVSP,2000-04-14,2000-04-26,20
1348,^BVSP,2000-04-17,2000-04-18,25
1349,^BVSP,2000-04-27,2000-04-28,20
1350,^BVSP,2000-05-03,2000-06-02,20
1351,^BVSP,2000-05-10,2000-05-11,25
1352,^BVSP,2000-05-19,2000-05-29,25
1353,^BVSP,2000-06-12,2000-06-15,15
1354,^BVSP,2000-08-01,2000-08-04,15
1355,^BVSP,2000-09-18,2000-09-25,15
1356,^BVSP,2000-09-27,2001-01-04,15
1357,^BVSP,2000-10-13,2001-01-03,20
1358,^BVSP,2000-10-18,2000-10-19,25
1359,^BVSP,2000-10-23,2000-10-30,25
1360,^BVSP,2000-11-13,2000-11-14,25
1361,^BVSP,2000-11-17,2000-11-21,25
1362,^BVSP,2000-11-23,2000-12-08,25
1363,^BVSP,2000-11-24,2000-11-27,30
1364,^BVSP,2000-11-30,2000-12-05,30
1365,^BVSP,2000-12-18,2000-12-19,25
1366,^BVSP,2001-02-16,2001-03-02,15
1367,^BVSP,2001-03-08,2003-09-15,15
1368,^BVSP,2001-03-14,2001-06-06,20
1369,^BVSP,2001-03-22,2001-03-26,25
1370,^BVSP,2001-03-29,2001-04-06,25
1371,^BVSP,2001-04-17,2001-04-18,25
1372,^BVSP,2001-04-20,2001-04-27,25
1373,^BVSP,2001-04-23,2001-04-24,30
1374,^BVSP,2001-05-14,2001-05-17,25
1375,^BVSP,2001-05-25,2001-05-29,25
1376,^BVSP,2001-06-07,2001-06-08,20
1377,^BVSP,2001-06-11,2003-09-02,20
1378,^BVSP,2001-06-19,2001-06-20,25
1379,^BVSP,2001-06-27,2001-06-29,25
1380,^BVSP,2001-07-04,2003-08-21,25
1381,^BVSP,2001-08-17,2001-11-26,30
1382,^BVSP,2001-09-06,2001-11-08,35
1383,^BVSP,2001-09-12,2001-10-23,40
1384,^BVSP,2001-10-25,2001-10-26,40
1385,^BVSP,2001-10-29,2001-11-06,40
1386,^BVSP,2001-11-12,2001-11-13,35
1387,^BVSP,2001-11-28,2001-12-11,30
1388,^BVSP,2001-12-12,2001-12-27,30
1389,^BVSP,2002-01-14,2002-02-22,30
1390,^BVSP,2002-01-30,2002-01-31,35
1391,^BVSP,2002-03-22,2002-03-27,30
1392,^BVSP,2002-03-28,2002-04-11,30
1393,^BVSP,2002-04-22,2003-05-14,30
1394,^BVSP,2002-05-06,2002-05-16,35
1395,^BVSP,2002-05-22,2002-05-24,35
1396,^BVSP,2002-06-06,2003-04-29,35
1397,^BVSP,2002-06-20,2003-01-03,40
1398,^BVSP,2002-07-24,2002-08-01,50
1399,^BVSP,2002-08-05,2002-08-07,50
1400,^BVSP,2002-08-13,2002-08-23,50
1401,^BVSP,2002-09-18,2002-10-24,50
1402,^BVSP,2002-10-29,2002-10-30,50
1403,^BVSP,2003-01-22,2003-04-02,40
1404,^BVSP,2003-05-15,2003-06-04,30
1405,^BVSP,2003-06-20,2003-07-08,30
1406,^BVSP,2003-07-11,2003-07-15,30
1407,^BVSP,2003-08-01,2003-08-08,30
1408,^BVSP,2003-09-24,2003-10-02,15
1409,^BVSP,2004-02-06,2004-02-09,15
1410,^BVSP,2004-02-20,2004-02-25,15
1411,^BVSP,2004-03-11,2004-03-15,15
1412,^BVSP,2004-03-24,2004-03-25,15
1413,^BVSP,2004-04-22,2004-04-23,15
1414,^BVSP,2004-04-28,2004-07-01,15
1415,^BVSP,2004-04-30,2004-05-04,20
1416,^BVSP,2004-05-06,2004-06-07,20
1417,^BVSP,2004-05-10,2004-05-14,25
1418,^BVSP,2004-05-17,2004-05-19,25
1419,^BVSP,2004-05-20,2004-05-25,25
1420,^BVSP,2004-06-14,2004-06-16,20
1421,^BVSP,2004-07-08,2004-07-12,15
1422,^BVSP,2005-04-14,2005-05-05,15
1423,^BVSP,2005-05-10,2005-05-30,15
1424,^BVSP,2005-06-07,2005-06-16,15
1425,^BVSP,2005-06-23,2005-07-13,15
1426,^BVSP,2005-07-18,2005-07-21,15
1427,^BVSP,2005-07-25,2005-07-28,15
1428,^BVSP,2006-05-22,2006-05-23,15
1429,^BVSP,2006-05-24,2006-05-25,15
1430,^BVSP,2006-06-06,2006-06-30,15
1431,^BVSP,2006-06-12,2006-06-22,20
1432,^BVSP,2006-07-11,2006-07-12,15
1433,^BVSP,2006-07-13,2006-07-20,15
1434,^BVSP,2006-07-21,2006-07-25,15
1435,^BVSP,2006-08-23,2006-08-29,15
1436,^BVSP,2006-09-11,2006-09-13,15
1437,^BVSP,2006-09-19,2006-09-28,15
1438,^BVSP,2007-08-15,2007-08-22,15
1439,^BVSP,2007-08-16,2007-08-17,20
1440,^BVSP,2008-01-18,2008-01-29,15
1441,^BVSP,2008-01-23,2008-01-24,20
1442,^BVSP,2008-07-02,2009-10-09,15
1443,^BVSP,2008-07-04,2008-07-11,20
1444,^BVSP,2008-07-15,2008-07-16,20
1445,^BVSP,2008-07-24,2008-07-31,20
1446,^BVSP,2008-08-01,2009-09-16,20
1447,^BVSP,2008-08-04,2008-08-05,25
1448,^BVSP,2008-08-11,2008-08-28,25
1449,^BVSP,2008-09-01,2009-08-04,25
1450,^BVSP,2008-09-04,2009-05-28,30
1451,^BVSP,2008-09-10,2008-09-11,35
1452,^BVSP,2008-09-16,2008-09-19,35
1453,^BVSP,2008-09-29,2009-05-05,35
1454,^BVSP,2008-09-29,2008-09-30,40
1455,^BVSP,2008-10-03,2009-04-13,40
1456,^BVSP,2008-10-09,2008-10-14,50
1457,^BVSP,2008-10-15,2008-10-21,50
1458,^BVSP,2008-10-22,2008-11-04,50
1459,^BVSP,2008-10-27,2008-10-29,60
1460,^BVSP,2008-11-06,2008-12-09,50
1461,^BVSP,2008-12-23,2008-12-30,50
1462,^BVSP,2009-01-15,2009-01-16,50
1463,^BVSP,2009-01-23,2009-01-26,50
1464,^BVSP,2009-03-02,2009-03-05,50
1465,^BVSP,2009-03-06,2009-03-11,50
1466,^BVSP,2009-04-20,2009-04-22,40
1467,^BVSP,2009-06-03,2009-06-04,30
1468,^BVSP,2009-06-15,2009-07-20,30
1469,^BVSP,2009-08-05,2009-08-07,25
1470,^BVSP,2009-08-17,2009-08-20,25
1471,^BVSP,2009-09-02,2009-09-04,25
1472,^BVSP,2009-10-28,2009-11-05,15
1473,^BVSP,2010-02-05,2010-02-09,15
1474,^BVSP,2010-05-06,2010-05-10,15
1475,^BVSP,2010-05-17,2010-06-14,15
1476,^BVSP,2010-05-19,2010-05-24,20
1477,^BVSP,2010-05-25,2010-05-26,20
1478,^BVSP,2010-06-29,2010-07-08,15
1479,^BVSP,2010-07-12,2010-07-13,15
1480,^BVSP,2010-07-16,2010-07-20,15
1481,^BVSP,2011-05-16,2011-05-25,15
1482,^BVSP,2011-06-08,2011-06-09,15
1483,^BVSP,2011-06-10,2011-07-04,15
1484,^BVSP,2011-07-06,2012-02-01,15
1485,^BVSP,2011-07-18,2011-07-22,20
1486,^BVSP,2011-07-27,2012-01-11,20
1487,^BVSP,2011-08-03,2011-09-01,25
1488,^BVSP,2011-08-05,2011-08-12,30
1489,^BVSP,2011-08-08,2011-08-09,35
1490,^BVSP,2011-09-05,2011-09-08,25
1491,^BVSP,2011-09-12,2011-09-15,25
1492,^BVSP,2011-09-22,2011-10-25,25
1493,^BVSP,2011-10-03,2011-10-11,30
1494,^BVSP,2011-11-23,2011-12-01,25
1495,^BVSP,2011-12-19,2011-12-21,25
1496,^BVSP,2012-01-13,2012-01-16,20
1497,^BVSP,2012-04-09,2016-10-19,15
1498,^BVSP,2012-05-14,2012-09-12,20
1499,^BVSP,2012-05-16,2012-06-18,25
1500,^BVSP,2012-06-22,2012-07-04,25
1501,^BVSP,2012-07-06,2012-07-30,25
1502,^BVSP,2012-08-01,2012-08-03,25
1503,^BVSP,2012-09-28,2012-10-01,20
1504,^BVSP,2012-10-02,2012-10-16,20
1505,^BVSP,2012-10-19,2012-12-12,20
1506,^BVSP,2012-11-16,2012-11-21,25
1507,^BVSP,2013-01-31,2013-02-01,20
1508,^BVSP,2013-02-05,2014-08-26,20
1509,^BVSP,2013-02-21,2013-02-22,25
1510,^BVSP,2013-03-21,2013-03-28,25
1511,^BVSP,2013-04-02,2013-04-10,25
1512,^BVSP,2013-04-11,2013-05-08,25
1513,^BVSP,2013-05-09,2013-05-22,25
1514,^BVSP,2013-05-23,2013-05-24,25
1515,^BVSP,2013-05-29,2013-10-22,25
1516,^BVSP,2013-06-07,2013-09-06,30
1517,^BVSP,2013-06-19,2013-07-23,35
1518,^BVSP,2013-07-05,2013-07-08,40
1519,^BVSP,2013-07-24,2013-07-26,35
1520,^BVSP,2013-08-06,2013-08-09,35
1521,^BVSP,2013-10-23,2014-07-15,25
1522,^BVSP,2013-11-08,2013-11-11,30
1523,^BVSP,2013-11-12,2013-11-14,30
1524,^BVSP,2013-11-26,2013-11-29,30
1525,^BVSP,2013-12-02,2014-05-05,30
1526,^BVSP,2014-01-24,2014-03-28,35
1527,^BVSP,2014-05-30,2014-06-09,30
1528,^BVSP,2014-07-17,2014-07-18,25
1529,^BVSP,2014-08-01,2014-08-04,25
1530,^BVSP,2014-08-08,2014-08-11,25
1531,^BVSP,2014-08-13,2014-08-15,25
1532,^BVSP,2014-09-09,2016-09-05,20
1533,^BVSP,2014-09-29,2014-10-07,25
1534,^BVSP,2014-10-10,2014-10-14,25
1535,^BVSP,2014-10-15,2015-04-24,25
1536,^BVSP,2014-10-23,2014-10-31,30
1537,^BVSP,2014-11-14,2014-11-19,30
1538,^BVSP,2014-12-02,2015-04-02,30
1539,^BVSP,2014-12-12,2014-12-18,35
1540,^BVSP,2015-01-05,2015-01-08,35
1541,^BVSP,2015-01-12,2015-01-22,35
1542,^BVSP,2015-01-26,2015-02-04,35
1543,^BVSP,2015-02-11,2015-02-12,35
1544,^BVSP,2015-03-13,2015-03-16,35
1545,^BVSP,2015-04-28,2015-05-04,25
1546,^BVSP,2015-05-19,2016-07-19,25
1547,^BVSP,2015-07-06,2015-07-10,30
1548,^BVSP,2015-07-20,2016-04-13,30
1549,^BVSP,2015-08-12,2015-09-17,35
1550,^BVSP,2015-08-24,2015-08-26,40
1551,^BVSP,2015-09-18,2015-10-08,35
1552,^BVSP,2015-09-24,2015-09-25,40
1553,^BVSP,2015-09-28,2015-10-01,40
1554,^BVSP,2015-10-13,2016-03-07,35
1555,^BVSP,2015-12-08,2015-12-09,40
1556,^BVSP,2015-12-16,2015-12-17,40
1557,^BVSP,2015-12-18,2016-03-03,40
1558,^BVSP,2016-03-10,2016-03-11,35
1559,^BVSP,2016-03-15,2016-03-18,35
1560,^BVSP,2016-04-06,2016-04-07,35
1561,^BVSP,2016-05-05,2016-05-11,30
1562,^BVSP,2016-05-13,2016-07-04,30
1563,^BVSP,2016-07-05,2016-07-07,30
1564,^BVSP,2016-09-09,2016-10-05,20
1565,^BVSP,2016-10-20,2016-10-21,15
1566,^BVSP,2016-11-03,2016-11-08,15
1567,^BVSP,2016-11-09,2017-01-13,15
1568,^BVSP,2016-11-11,2016-11-16,20
1569,^BVSP,2016-12-01,2016-12-05,20
1570,^BVSP,2016-12-12,2016-12-29,20
1571,^BVSP,2017-03-21,2017-03-23,15
1572,^BVSP,2017-04-13,2017-04-18,15
1573,^BVSP,2017-05-18,2017-05-26,15
1574,^BVSP,2017-05-31,2017-06-07,15
1575,^BVSP,2017-06-08,2017-07-03,15
1576,^BVSP,2017-07-05,2017-07-11,15
1577,^BVSP,2018-06-07,2018-07-13,15
1578,^BVSP,2018-06-15,2018-06-20,20
1579,^BVSP,2018-06-21,2018-06-29,20
1580,^BVSP,2018-08-21,2018-08-23,15
1581,^BVSP,2018-09-04,2018-09-10,15
1582,^BVSP,2018-09-11,2018-09-17,15
1583,^BVSP,2020-02-28,2020-03-02,15
1584,^BVSP,2020-03-05,2020-07-20,15
1585,^BVSP,2020-03-09,2020-06-19,20
1586,^BVSP,2020-03-09,2020-06-03,25
1587,^BVSP,2020-03-11,2020-05-26,30
1588,^BVSP,2020-03-12,2020-04-14,35
1589,^BVSP,2020-03-12,2020-03-13,40
1590,^BVSP,2020-03-16,2020-03-26,40
1591,^BVSP,2020-04-01,2020-04-07,40
1592,^BVSP,2020-04-15,2020-04-17,35
1593,^BVSP,2020-04-20,2020-04-22,35
1594,^BVSP,2020-04-24,2020-04-28,35
1595,^BVSP,2020-05-04,2020-05-05,35
1596,^BVSP,2020-05-13,2020-05-19,35
1597,^BVSP,2020-06-22,2020-07-02,20
1598,^BVSP,2020-07-24,2020-07-27,15
1599,^BVSP,2020-08-04,2020-08-06,15
1600,^BVSP,2020-08-10,2020-08-11,15
1601,^BVSP,2020-08-12,2020-11-10,15
1602,^BVSP,2020-09-24,2020-10-09,20
1603,^BVSP,2020-10-28,2020-11-04,20
1604,^BVSP,2021-09-17,2021-09-23,15
1605,^BVSP,2021-09-28,2021-10-11,15
1606,^BVSP,2021-10-19,2022-02-01,15
1607,^BVSP,2021-10-22,2021-10-25,20
1608,^BVSP,2021-10-29,2021-11-10,20
1609,^BVSP,2021-11-16,2021-12-06,20
1610,^BVSP,2021-12-20,2021-12-21,20
1611,^BVSP,2021-12-22,2022-01-13,20
1612,^BVSP,2022-02-03,2022-02-09,15
1613,^BVSP,2022-02-24,2022-03-02,15
1614,^BVSP,2022-03-07,2022-03-10,15
1615,^BVSP,2022-03-11,2022-03-18,15
1616,^BVSP,2022-04-22,2022-05-27,15
1617,^BVSP,2022-05-04,2022-05-13,20
1618,^BVSP,2022-05-30,2022-06-07,15
1619,^KS11,1997-01-03,2022-06-07,10
1620,^KS11,1997-01-08,1997-01-09,15
1621,^KS11,1997-03-24,1997-03-26,15
1622,^KS11,1997-09-02,1997-09-03,15
1623,^KS11,1997-09-22,1999-04-12,15
1624,^KS11,1997-09-26,1997-10-01,20
1625,^KS11,1997-10-02,1997-10-06,20
1626,^KS11,1997-10-07,1999-04-02,20
1627,^KS11,1997-10-16,1999-01-07,25
1628,^KS11,1997-10-21,1997-10-22,30
1629,^KS11,1997-10-27,1998-03-02,30
1630,^KS11,1997-10-28,1997-11-05,35
1631,^KS11,1997-10-31,1997-11-03,40
1632,^KS11,1997-11-07,1998-01-20,35
1633,^KS11,1997-11-18,1997-11-19,40
1634,^KS11,1997-11-20,1997-11-21,40
1635,^KS11,1997-11-24,1998-01-16,40
1636,^KS11,1997-12-01,1997-12-05,50
1637,^KS11,1997-12-09,1998-01-07,50
1638,^KS11,1998-01-21,1998-01-30,35
1639,^KS11,1998-01-23,1998-01-26,40
1640,^KS11,1998-02-11,1998-02-23,35
1641,^KS11,1998-02-16,1998-02-19,40
1642,^KS11,1998-02-25,1998-02-27,35
1643,^KS11,1998-03-04,1999-01-04,30
1644,^KS11,1998-03-06,1998-03-12,35
1645,^KS11,1998-03-17,1998-03-20,35
1646,^KS11,1998-03-23,1998-12-10,35
1647,^KS11,1998-03-30,1998-03-31,40
1648,^KS11,1998-04-01,1998-04-13,40
1649,^KS11,1998-04-14,1998-12-07,40
1650,^KS11,1998-04-28,1998-04-29,50
1651,^KS11,1998-05-04,1998-11-02,50
1652,^KS11,1998-05-26,1998-05-29,60
1653,^KS11,1998-06-11,1998-07-20,60
1654,^KS11,1998-08-05,1998-09-08,60
1655,^KS11,1998-09-14,1998-10-12,60
1656,^KS11,1998-11-11,1998-11-12,50
1657,^KS11,1998-11-13,1998-11-16,50
1658,^KS11,1998-12-17,1998-12-21,35
1659,^KS11,1999-01-14,1999-01-15,25
1660,^KS11,1999-01-21,1999-03-23,25
1661,^KS11,1999-01-22,1999-01-28,30
1662,^KS11,1999-02-03,1999-03-09,30
1663,^KS11,1999-02-09,1999-02-11,35
1664,^KS11,1999-02-19,1999-03-02,35
1665,^KS11,1999-03-29,1999-03-30,25
1666,^KS11,1999-05-21,1999-05-27,15
1667,^KS11,1999-07-26,1999-07-28,15
1668,^KS11,1999-08-17,1999-08-24,15
1669,^KS11,1999-08-18,1999-08-19,20
1670,^KS11,1999-09-02,1999-09-06,15
1671,^KS11,1999-09-17,1999-09-20,15
1672,^KS11,1999-09-28,1999-11-04,15
1673,^KS11,1999-09-30,1999-10-15,20
1674,^KS11,1999-10-05,1999-10-06,25
1675,^KS11,1999-10-18,1999-11-01,20
1676,^KS11,1999-10-26,1999-10-28,25
1677,^KS11,2000-01-25,2000-01-28,15
1678,^KS11,2000-02-15,2002-04-04,15
1679,^KS11,2000-02-16,2000-02-17,20
1680,^KS11,2000-02-21,2000-02-24,20
1681,^KS11,2000-02-25,2000-03-02,20
1682,^KS11,2000-03-13,2000-03-22,20
1683,^KS11,2000-04-03,2002-03-18,20
1684,^KS11,2000-04-14,2000-06-12,25
1685,^KS11,2000-04-17,2000-04-20,30
1686,^KS11,2000-04-24,2000-05-08,30
1687,^KS11,2000-04-27,2000-04-28,35
1688,^KS11,2000-05-12,2000-06-02,30
1689,^KS11,2000-05-22,2000-05-31,35
