,DATE,SYMBOL,NEW_HIGH
1550,1993-12-02,^FTSE,3258.300048828125
1551,1993-12-08,^FTSE,3279.5
1552,1993-12-09,^FTSE,3300.10009765625
1553,1993-12-16,^FTSE,3313.60009765625
1554,1993-12-17,^FTSE,3350.800048828125
1555,1993-12-20,^FTSE,3369.0
1556,1993-12-21,^FTSE,3378.60009765625
1557,1993-12-23,^FTSE,3400.300048828125
1558,1993-12-24,^FTSE,3412.39990234375
1559,1993-12-29,^FTSE,3474.199951171875
1560,1993-12-30,^FTSE,3480.800048828125
1561,1994-01-19,^FTSE,3484.5
1562,1994-01-21,^FTSE,3496.10009765625
1563,1994-02-01,^FTSE,3514.300048828125
1564,1994-02-02,^FTSE,3520.39990234375
1565,1994-02-03,^FTSE,3539.199951171875
1566,1995-08-22,^FTSE,3540.699951171875
1567,1995-09-06,^FTSE,3561.5
1568,1995-09-08,^FTSE,3563.699951171875
1569,1995-09-11,^FTSE,3565.300048828125
1570,1995-09-13,^FTSE,3570.800048828125
1571,1995-09-14,^FTSE,3575.10009765625
1572,1995-09-15,^FTSE,3587.0
1573,1995-10-18,^FTSE,3598.0
1574,1995-11-16,^FTSE,3610.800048828125
1575,1995-11-17,^FTSE,3626.699951171875
1576,1995-11-20,^FTSE,3639.5
1577,1995-11-27,^FTSE,3650.199951171875
1578,1995-11-28,^FTSE,3655.10009765625
1579,1995-11-29,^FTSE,3671.0
1580,1995-12-01,^FTSE,3680.39990234375
1581,1995-12-05,^FTSE,3683.60009765625
1582,1995-12-14,^FTSE,3686.5
1583,1995-12-15,^FTSE,3688.0
1584,1995-12-29,^FTSE,3690.60009765625
1585,1996-01-02,^FTSE,3696.5
1586,1996-01-03,^FTSE,3719.800048828125
1587,1996-01-04,^FTSE,3723.0
1588,1996-01-09,^FTSE,3728.60009765625
1589,1996-01-18,^FTSE,3749.699951171875
1590,1996-01-19,^FTSE,3767.39990234375
1591,1996-02-02,^FTSE,3782.60009765625
1592,1996-02-16,^FTSE,3791.60009765625
1593,1996-03-05,^FTSE,3792.5
1594,1996-04-16,^FTSE,3825.300048828125
1595,1996-04-17,^FTSE,3839.699951171875
1596,1996-04-19,^FTSE,3857.10009765625
1597,1996-04-22,^FTSE,3858.89990234375
1598,1996-08-16,^FTSE,3873.10009765625
1599,1996-08-19,^FTSE,3877.89990234375
1600,1996-08-20,^FTSE,3884.800048828125
1601,1996-08-21,^FTSE,3894.39990234375
1602,1996-08-23,^FTSE,3911.60009765625
1603,1996-08-28,^FTSE,3922.10009765625
1604,1996-09-10,^FTSE,3933.60009765625
1605,1996-09-13,^FTSE,3970.5
1606,1996-09-16,^FTSE,3980.800048828125
1607,1996-09-17,^FTSE,3986.699951171875
1608,1996-09-19,^FTSE,3987.699951171875
1609,1996-09-20,^FTSE,3994.10009765625
1610,1996-10-02,^FTSE,4016.39990234375
1611,1996-10-03,^FTSE,4024.300048828125
1612,1996-10-04,^FTSE,4025.10009765625
1613,1996-10-07,^FTSE,4046.800048828125
1614,1996-10-15,^FTSE,4063.199951171875
1615,1996-10-21,^FTSE,4073.199951171875
1616,1996-11-26,^FTSE,4094.39990234375
1617,1996-12-20,^FTSE,4100.0
1618,1996-12-27,^FTSE,4102.89990234375
1619,1996-12-30,^FTSE,4115.7001953125
1620,1996-12-31,^FTSE,4123.2001953125
1621,1997-01-14,^FTSE,4168.2001953125
1622,1997-01-15,^FTSE,4191.5
1623,1997-01-16,^FTSE,4198.89990234375
1624,1997-01-17,^FTSE,4218.39990234375
1625,1997-01-22,^FTSE,4227.5
1626,1997-01-23,^FTSE,4273.39990234375
1627,1997-01-31,^FTSE,4275.7998046875
1628,1997-02-04,^FTSE,4276.2998046875
1629,1997-02-05,^FTSE,4286.89990234375
1630,1997-02-07,^FTSE,4310.10009765625
1631,1997-02-10,^FTSE,4330.0
1632,1997-02-14,^FTSE,4353.39990234375
1633,1997-02-19,^FTSE,4357.39990234375
1634,1997-02-20,^FTSE,4362.39990234375
1635,1997-03-05,^FTSE,4367.2998046875
1636,1997-03-06,^FTSE,4402.7001953125
1637,1997-03-07,^FTSE,4420.7001953125
1638,1997-03-10,^FTSE,4440.7998046875
1639,1997-03-11,^FTSE,4466.2998046875
1640,1997-04-30,^FTSE,4466.5
1641,1997-05-02,^FTSE,4468.39990234375
1642,1997-05-06,^FTSE,4525.60009765625
1643,1997-05-07,^FTSE,4562.0
1644,1997-05-08,^FTSE,4580.39990234375
1645,1997-05-09,^FTSE,4646.0
1646,1997-05-12,^FTSE,4669.60009765625
1647,1997-05-13,^FTSE,4720.2998046875
1648,1997-05-16,^FTSE,4723.7001953125
1649,1997-06-10,^FTSE,4739.60009765625
1650,1997-06-11,^FTSE,4759.2998046875
1651,1997-06-13,^FTSE,4796.0
1652,1997-07-03,^FTSE,4863.60009765625
1653,1997-07-04,^FTSE,4879.0
1654,1997-07-15,^FTSE,4903.2001953125
1655,1997-07-16,^FTSE,4991.7998046875
1656,1997-07-17,^FTSE,4993.0
1657,1997-07-18,^FTSE,4998.10009765625
1658,1997-08-06,^FTSE,5027.7001953125
1659,1997-08-07,^FTSE,5095.2998046875
1660,1997-09-26,^FTSE,5244.2998046875
1661,1997-09-29,^FTSE,5244.2998046875
1662,1997-09-30,^FTSE,5269.2001953125
1663,1997-10-01,^FTSE,5320.10009765625
1664,1997-10-02,^FTSE,5367.2998046875
1665,1998-01-28,^FTSE,5415.2998046875
1666,1998-01-29,^FTSE,5434.10009765625
1667,1998-01-30,^FTSE,5458.5
1668,1998-02-02,^FTSE,5616.10009765625
1669,1998-02-05,^FTSE,5675.10009765625
1670,1998-02-17,^FTSE,5709.5
1671,1998-02-18,^FTSE,5741.2998046875
1672,1998-02-19,^FTSE,5744.7001953125
1673,1998-02-20,^FTSE,5760.0
1674,1998-02-23,^FTSE,5793.2001953125
1675,1998-02-27,^FTSE,5821.7998046875
1676,1998-03-02,^FTSE,5846.89990234375
1677,1998-03-03,^FTSE,5850.0
1678,1998-03-10,^FTSE,5858.10009765625
1679,1998-03-11,^FTSE,5861.89990234375
1680,1998-03-18,^FTSE,5903.60009765625
1681,1998-03-19,^FTSE,5997.89990234375
1682,1998-03-20,^FTSE,6105.7998046875
1683,1998-04-06,^FTSE,6115.7998046875
1684,1998-04-07,^FTSE,6134.89990234375
1685,1998-04-14,^FTSE,6150.5
1686,1998-07-15,^FTSE,6179.7998046875
1687,1998-07-16,^FTSE,6180.39990234375
1688,1998-07-20,^FTSE,6183.7001953125
1689,1999-01-08,^FTSE,6195.60009765625
1690,1999-02-24,^FTSE,6316.60009765625
1691,1999-02-25,^FTSE,6319.7998046875
1692,1999-03-11,^FTSE,6360.2998046875
1693,1999-03-12,^FTSE,6365.39990234375
1694,1999-04-01,^FTSE,6399.10009765625
1695,1999-04-06,^FTSE,6443.89990234375
1696,1999-04-07,^FTSE,6496.10009765625
1697,1999-04-09,^FTSE,6512.10009765625
1698,1999-04-13,^FTSE,6519.5
1699,1999-04-14,^FTSE,6539.89990234375
1700,1999-04-27,^FTSE,6635.89990234375
1701,1999-05-04,^FTSE,6663.7998046875
1702,1999-11-25,^FTSE,6686.10009765625
1703,1999-11-26,^FTSE,6743.10009765625
1704,1999-11-29,^FTSE,6759.2998046875
1705,1999-12-03,^FTSE,6772.10009765625
1706,1999-12-23,^FTSE,6803.10009765625
1707,1999-12-24,^FTSE,6815.7001953125
1708,1999-12-29,^FTSE,6860.7998046875
1709,1999-12-30,^FTSE,6950.60009765625
1710,2015-02-24,^FTSE,6958.89990234375
1711,2015-02-27,^FTSE,6967.2001953125
1712,2015-03-02,^FTSE,6974.2998046875
1713,2015-03-19,^FTSE,6982.7998046875
1714,2015-03-20,^FTSE,7024.2001953125
1715,2015-03-23,^FTSE,7037.7001953125
1716,2015-03-24,^FTSE,7065.10009765625
1717,2015-04-10,^FTSE,7095.39990234375
1718,2015-04-15,^FTSE,7111.7001953125
1719,2015-04-16,^FTSE,7119.39990234375
1720,2015-04-27,^FTSE,7122.7001953125
1721,2016-10-11,^FTSE,7129.7998046875
1722,2016-12-30,^FTSE,7142.7998046875
1723,2017-01-03,^FTSE,7205.5
1724,2017-01-05,^FTSE,7212.0
1725,2017-01-09,^FTSE,7243.7998046875
1726,2017-01-10,^FTSE,7284.7998046875
1727,2017-01-11,^FTSE,7328.5
1728,2017-01-13,^FTSE,7338.5
1729,2017-01-16,^FTSE,7354.10009765625
1730,2017-03-01,^FTSE,7383.10009765625
1731,2017-03-02,^FTSE,7394.60009765625
1732,2017-03-16,^FTSE,7444.60009765625
1733,2017-03-17,^FTSE,7447.0
1734,2017-05-15,^FTSE,7460.2001953125
1735,2017-05-16,^FTSE,7533.7001953125
1736,2017-05-26,^FTSE,7554.2001953125
1737,2017-05-31,^FTSE,7586.5
1738,2017-06-02,^FTSE,7599.0
1739,2017-12-21,^FTSE,7609.7001953125
1740,2017-12-22,^FTSE,7614.39990234375
1741,2017-12-27,^FTSE,7632.7001953125
1742,2017-12-28,^FTSE,7633.60009765625
1743,2017-12-29,^FTSE,7697.60009765625
1744,2018-01-04,^FTSE,7702.5
1745,2018-01-05,^FTSE,7727.7001953125
1746,2018-01-08,^FTSE,7733.39990234375
1747,2018-01-10,^FTSE,7756.10009765625
1748,2018-01-11,^FTSE,7769.0
1749,2018-01-12,^FTSE,7792.60009765625
1750,2018-05-21,^FTSE,7868.10009765625
1751,2018-05-22,^FTSE,7903.5
1752,1993-04-27,^BVSP,25.399999618530273
1753,1993-05-06,^BVSP,25.700000762939453
1754,1993-05-07,^BVSP,26.100000381469727
1755,1993-05-11,^BVSP,26.299999237060547
1756,1993-05-12,^BVSP,27.100000381469727
1757,1993-05-13,^BVSP,27.600000381469727
1758,1993-05-14,^BVSP,27.899999618530273
1759,1993-05-17,^BVSP,29.299999237060547
1760,1993-05-18,^BVSP,30.0
1761,1993-05-19,^BVSP,30.299999237060547
1762,1993-05-20,^BVSP,32.099998474121094
1763,1993-05-21,^BVSP,33.5
1764,1993-05-24,^BVSP,34.29999923706055
1765,1993-05-25,^BVSP,34.5
1766,1993-05-26,^BVSP,35.599998474121094
1767,1993-06-01,^BVSP,37.20000076293945
1768,1993-06-02,^BVSP,39.599998474121094
1769,1993-06-03,^BVSP,40.900001525878906
1770,1993-06-04,^BVSP,42.0
1771,1993-06-07,^BVSP,43.29999923706055
1772,1993-06-11,^BVSP,44.900001525878906
1773,1993-06-14,^BVSP,46.0
1774,1993-06-15,^BVSP,47.599998474121094
1775,1993-06-16,^BVSP,49.400001525878906
1776,1993-06-17,^BVSP,53.099998474121094
1777,1993-06-28,^BVSP,54.79999923706055
1778,1993-07-01,^BVSP,55.099998474121094
1779,1993-07-06,^BVSP,56.70000076293945
1780,1993-07-07,^BVSP,57.599998474121094
1781,1993-07-08,^BVSP,58.0
1782,1993-07-09,^BVSP,58.79999923706055
1783,1993-07-12,^BVSP,60.599998474121094
1784,1993-07-20,^BVSP,62.29999923706055
1785,1993-07-21,^BVSP,63.20000076293945
1786,1993-07-23,^BVSP,64.30000305175781
1787,1993-07-28,^BVSP,64.4000015258789
1788,1993-07-29,^BVSP,66.30000305175781
1789,1993-07-30,^BVSP,67.4000015258789
1790,1993-08-10,^BVSP,67.5
1791,1993-08-11,^BVSP,70.0999984741211
1792,1993-08-12,^BVSP,74.4000015258789
1793,1993-08-13,^BVSP,75.0999984741211
1794,1993-08-16,^BVSP,77.80000305175781
1795,1993-08-17,^BVSP,81.19999694824219
1796,1993-08-18,^BVSP,81.5
1797,1993-08-19,^BVSP,85.19999694824219
1798,1993-08-20,^BVSP,89.19999694824219
1799,1993-08-23,^BVSP,90.0999984741211
1800,1993-08-24,^BVSP,92.0999984741211
1801,1993-08-25,^BVSP,92.0999984741211
1802,1993-08-26,^BVSP,97.30000305175781
1803,1993-08-27,^BVSP,99.80000305175781
1804,1993-08-30,^BVSP,100.0999984741211
1805,1993-09-01,^BVSP,103.0999984741211
1806,1993-09-02,^BVSP,110.0999984741211
1807,1993-09-03,^BVSP,111.9000015258789
1808,1993-09-06,^BVSP,116.19999694824219
1809,1993-09-08,^BVSP,122.4000015258789
1810,1993-09-10,^BVSP,123.69999694824219
1811,1993-09-13,^BVSP,126.80000305175781
1812,1993-09-16,^BVSP,129.3000030517578
1813,1993-09-17,^BVSP,139.1999969482422
1814,1993-09-20,^BVSP,141.39999389648438
1815,1993-09-23,^BVSP,143.1999969482422
1816,1993-09-24,^BVSP,149.39999389648438
1817,1993-09-29,^BVSP,149.39999389648438
1818,1993-09-30,^BVSP,150.3000030517578
1819,1993-10-01,^BVSP,150.3000030517578
1820,1993-10-05,^BVSP,153.8000030517578
1821,1993-10-06,^BVSP,159.39999389648438
1822,1993-10-07,^BVSP,167.5
1823,1993-10-08,^BVSP,173.5
1824,1993-10-11,^BVSP,181.0
1825,1993-10-13,^BVSP,187.6999969482422
1826,1993-10-14,^BVSP,207.0
1827,1993-11-08,^BVSP,214.39999389648438
1828,1993-11-09,^BVSP,220.6999969482422
1829,1993-11-10,^BVSP,228.5
1830,1993-11-11,^BVSP,234.3000030517578
1831,1993-11-12,^BVSP,241.5
1832,1993-11-17,^BVSP,251.89999389648438
1833,1993-11-18,^BVSP,258.20001220703125
1834,1993-11-23,^BVSP,258.3999938964844
1835,1993-11-24,^BVSP,273.6000061035156
1836,1993-11-25,^BVSP,276.6000061035156
1837,1993-11-26,^BVSP,287.0
1838,1993-12-03,^BVSP,289.79998779296875
1839,1993-12-06,^BVSP,296.20001220703125
1840,1993-12-07,^BVSP,298.0
1841,1993-12-14,^BVSP,307.20001220703125
1842,1993-12-15,^BVSP,312.20001220703125
1843,1993-12-20,^BVSP,316.20001220703125
1844,1993-12-21,^BVSP,329.70001220703125
1845,1993-12-22,^BVSP,344.70001220703125
1846,1993-12-23,^BVSP,350.8999938964844
1847,1993-12-27,^BVSP,360.70001220703125
1848,1993-12-28,^BVSP,364.70001220703125
1849,1993-12-29,^BVSP,373.70001220703125
1850,1993-12-30,^BVSP,378.6000061035156
1851,1994-01-03,^BVSP,380.1000061035156
1852,1994-01-04,^BVSP,400.6000061035156
1853,1994-01-05,^BVSP,435.70001220703125
1854,1994-01-06,^BVSP,446.5
1855,1994-01-07,^BVSP,476.6000061035156
1856,1994-01-10,^BVSP,501.5
1857,1994-01-11,^BVSP,509.3999938964844
1858,1994-01-12,^BVSP,536.4000244140625
1859,1994-01-13,^BVSP,567.2000122070312
1860,1994-01-14,^BVSP,574.2999877929688
1861,1994-01-17,^BVSP,601.7000122070312
1862,1994-01-18,^BVSP,635.7999877929688
1863,1994-01-19,^BVSP,642.0
1864,1994-01-20,^BVSP,691.0999755859375
1865,1994-01-21,^BVSP,713.2999877929688
1866,1994-01-26,^BVSP,719.2999877929688
1867,1994-01-27,^BVSP,739.9000244140625
1868,1994-01-31,^BVSP,741.7000122070312
1869,1994-02-01,^BVSP,827.5
1870,1994-02-02,^BVSP,866.5999755859375
1871,1994-02-08,^BVSP,897.7000122070312
1872,1994-02-09,^BVSP,918.9000244140625
1873,1994-02-10,^BVSP,1001.2000122070312
1874,1994-02-11,^BVSP,1047.699951171875
1875,1994-02-17,^BVSP,1078.5999755859375
1876,1994-02-23,^BVSP,1116.0
1877,1994-03-01,^BVSP,1123.5999755859375
1878,1994-03-07,^BVSP,1194.0
1879,1994-03-08,^BVSP,1216.800048828125
1880,1994-03-09,^BVSP,1263.4000244140625
1881,1994-03-10,^BVSP,1322.699951171875
1882,1994-03-14,^BVSP,1330.0
1883,1994-03-15,^BVSP,1372.199951171875
1884,1994-03-16,^BVSP,1419.699951171875
1885,1994-03-17,^BVSP,1439.699951171875
1886,1994-03-25,^BVSP,1464.300048828125
1887,1994-03-28,^BVSP,1542.199951171875
1888,1994-04-08,^BVSP,1566.800048828125
1889,1994-04-11,^BVSP,1661.0999755859375
1890,1994-04-12,^BVSP,1686.0
1891,1994-04-29,^BVSP,1732.5999755859375
1892,1994-05-02,^BVSP,1740.4000244140625
1893,1994-05-03,^BVSP,1750.9000244140625
1894,1994-05-18,^BVSP,1792.4000244140625
1895,1994-05-19,^BVSP,2008.5
1896,1994-05-20,^BVSP,2091.199951171875
1897,1994-05-23,^BVSP,2134.300048828125
1898,1994-05-24,^BVSP,2141.39990234375
1899,1994-05-25,^BVSP,2301.89990234375
1900,1994-05-26,^BVSP,2394.699951171875
1901,1994-05-30,^BVSP,2440.699951171875
1902,1994-05-31,^BVSP,2516.89990234375
1903,1994-06-01,^BVSP,2532.699951171875
1904,1994-06-03,^BVSP,2714.0
1905,1994-06-06,^BVSP,2922.10009765625
1906,1994-06-07,^BVSP,2976.0
1907,1994-06-10,^BVSP,3056.10009765625
1908,1994-06-13,^BVSP,3108.0
1909,1994-06-15,^BVSP,3130.39990234375
1910,1994-06-17,^BVSP,3237.60009765625
1911,1994-06-20,^BVSP,3307.39990234375
1912,1994-06-27,^BVSP,3375.39990234375
1913,1994-06-28,^BVSP,3563.60009765625
1914,1994-06-29,^BVSP,3828.39990234375
1915,1994-06-30,^BVSP,3885.699951171875
1916,1994-07-07,^BVSP,3923.300048828125
1917,1994-07-08,^BVSP,4051.89990234375
1918,1994-07-11,^BVSP,4100.39990234375
1919,1994-07-15,^BVSP,4142.5
1920,1994-07-27,^BVSP,4162.39990234375
1921,1994-07-28,^BVSP,4258.7998046875
1922,1994-07-29,^BVSP,4272.7998046875
1923,1994-08-02,^BVSP,4310.7998046875
1924,1994-08-03,^BVSP,4426.39990234375
1925,1994-08-05,^BVSP,4476.2001953125
1926,1994-08-08,^BVSP,4650.0
1927,1994-08-15,^BVSP,4651.0
1928,1994-08-16,^BVSP,4748.60009765625
1929,1994-08-17,^BVSP,4968.89990234375
1930,1994-08-18,^BVSP,5090.60009765625
1931,1994-08-19,^BVSP,5142.39990234375
1932,1994-08-22,^BVSP,5417.7001953125
1933,1994-08-23,^BVSP,5443.2001953125
1934,1994-08-31,^BVSP,5443.2998046875
1935,1994-09-01,^BVSP,5457.10009765625
1936,1994-09-02,^BVSP,5537.10009765625
1937,1994-09-13,^BVSP,5558.5
1938,1994-09-14,^BVSP,5637.7001953125
1939,1996-05-20,^BVSP,5661.89990234375
1940,1996-05-21,^BVSP,5675.7001953125
1941,1996-05-22,^BVSP,5683.7998046875
1942,1996-05-28,^BVSP,5721.7998046875
1943,1996-05-31,^BVSP,5764.2001953125
1944,1996-06-17,^BVSP,5807.89990234375
1945,1996-06-18,^BVSP,5873.2001953125
1946,1996-06-21,^BVSP,6065.7998046875
1947,1996-06-24,^BVSP,6215.7001953125
1948,1996-06-26,^BVSP,6278.89990234375
1949,1996-06-27,^BVSP,6278.89990234375
1950,1996-07-02,^BVSP,6288.89990234375
1951,1996-07-03,^BVSP,6373.2998046875
1952,1996-07-04,^BVSP,6473.2001953125
1953,1996-07-09,^BVSP,6526.2998046875
1954,1996-07-10,^BVSP,6544.0
1955,1996-07-12,^BVSP,6713.2001953125
1956,1996-10-15,^BVSP,6747.0
1957,1996-10-16,^BVSP,6775.89990234375
1958,1996-10-17,^BVSP,6786.39990234375
1959,1996-10-18,^BVSP,6816.10009765625
1960,1996-10-21,^BVSP,6851.5
1961,1996-12-03,^BVSP,6854.7998046875
1962,1996-12-04,^BVSP,6879.10009765625
1963,1996-12-05,^BVSP,6964.39990234375
1964,1996-12-19,^BVSP,6965.5
1965,1996-12-27,^BVSP,7010.2998046875
1966,1996-12-30,^BVSP,7052.5
1967,1997-01-06,^BVSP,7171.7001953125
1968,1997-01-07,^BVSP,7171.7001953125
1969,1997-01-08,^BVSP,7463.39990234375
1970,1997-01-09,^BVSP,7490.10009765625
1971,1997-01-10,^BVSP,7493.39990234375
1972,1997-01-14,^BVSP,7631.89990234375
1973,1997-01-15,^BVSP,7671.39990234375
1974,1997-01-16,^BVSP,7742.5
1975,1997-01-17,^BVSP,7827.2998046875
1976,1997-01-20,^BVSP,7836.2001953125
1977,1997-01-21,^BVSP,7923.0
1978,1997-01-22,^BVSP,7931.60009765625
1979,1997-01-31,^BVSP,7991.7998046875
1980,1997-02-03,^BVSP,8104.10009765625
1981,1997-02-04,^BVSP,8125.2001953125
1982,1997-02-05,^BVSP,8232.400390625
1983,1997-02-12,^BVSP,8679.0
1984,1997-02-13,^BVSP,8931.5
1985,1997-02-18,^BVSP,8951.7998046875
1986,1997-02-19,^BVSP,9062.900390625
1987,1997-02-25,^BVSP,9181.099609375
1988,1997-03-06,^BVSP,9189.0
1989,1997-03-07,^BVSP,9224.0
1990,1997-03-10,^BVSP,9423.0
1991,1997-03-11,^BVSP,9568.0
1992,1997-04-04,^BVSP,9705.0
1993,1997-04-07,^BVSP,9937.0
1994,1997-04-30,^BVSP,10000.0
1995,1997-05-02,^BVSP,10116.0
1996,1997-05-06,^BVSP,10264.0
1997,1997-05-08,^BVSP,10503.0
1998,1997-05-09,^BVSP,10596.0
1999,1997-05-12,^BVSP,10699.0
2000,1997-05-13,^BVSP,10725.0
2001,1997-05-21,^BVSP,10836.0
2002,1997-05-22,^BVSP,10863.0
2003,1997-05-26,^BVSP,10961.0
2004,1997-05-27,^BVSP,11134.0
2005,1997-05-28,^BVSP,11330.0
2006,1997-05-30,^BVSP,11458.0
2007,1997-06-09,^BVSP,11510.0
2008,1997-06-12,^BVSP,11876.0
2009,1997-06-13,^BVSP,11975.0
2010,1997-06-17,^BVSP,12218.0
2011,1997-06-18,^BVSP,12229.0
2012,1997-06-19,^BVSP,12424.0
2013,1997-06-24,^BVSP,12673.0
2014,1997-06-25,^BVSP,13056.0
2015,1997-06-26,^BVSP,13223.0
2016,1997-07-02,^BVSP,13271.0
2017,1997-07-03,^BVSP,13414.0
2018,1997-07-04,^BVSP,13500.0
2019,1997-07-07,^BVSP,13597.0
2020,1997-07-08,^BVSP,13617.0
2021,1997-07-10,^BVSP,14005.0
2022,1999-11-26,^BVSP,14007.0
2023,1999-11-29,^BVSP,14054.0
2024,1999-12-02,^BVSP,14273.0
2025,1999-12-03,^BVSP,14573.0
2026,1999-12-09,^BVSP,14738.0
2027,1999-12-10,^BVSP,14785.0
2028,1999-12-13,^BVSP,14977.0
2029,1999-12-20,^BVSP,15178.0
2030,1999-12-21,^BVSP,15592.0
2031,1999-12-22,^BVSP,15916.0
2032,1999-12-23,^BVSP,16000.0
2033,1999-12-27,^BVSP,16120.0
2034,1999-12-28,^BVSP,16399.0
2035,1999-12-29,^BVSP,16812.0
2036,1999-12-30,^BVSP,17105.0
2037,2000-01-03,^BVSP,17408.0
2038,2000-01-13,^BVSP,17715.0
2039,2000-01-14,^BVSP,17800.0
2040,2000-01-17,^BVSP,18099.0
2041,2000-02-07,^BVSP,18126.0
2042,2000-02-08,^BVSP,18729.0
2043,2000-02-09,^BVSP,18886.0
2044,2000-03-27,^BVSP,19047.0
2045,2003-11-13,^BVSP,19115.0
2046,2003-11-20,^BVSP,19262.0
2047,2003-11-21,^BVSP,19376.0
2048,2003-11-24,^BVSP,19730.0
2049,2003-11-25,^BVSP,19820.0
2050,2003-11-26,^BVSP,20002.0
2051,2003-11-28,^BVSP,20188.0
2052,2003-12-01,^BVSP,20522.0
2053,2003-12-02,^BVSP,20630.0
2054,2003-12-05,^BVSP,20922.0
2055,2003-12-08,^BVSP,20937.0
2056,2003-12-09,^BVSP,21363.0
2057,2003-12-10,^BVSP,21394.0
2058,2003-12-11,^BVSP,21459.0
2059,2003-12-12,^BVSP,21514.0
2060,2003-12-19,^BVSP,21671.0
2061,2003-12-23,^BVSP,21914.0
2062,2003-12-29,^BVSP,22046.0
2063,2003-12-30,^BVSP,22310.0
2064,2004-01-02,^BVSP,22450.0
2065,2004-01-05,^BVSP,23532.0
2066,2004-01-06,^BVSP,23976.0
2067,2004-01-09,^BVSP,24088.0
2068,2004-01-12,^BVSP,24323.0
2069,2004-01-13,^BVSP,24518.0
2070,2004-11-23,^BVSP,24684.0
2071,2004-11-25,^BVSP,24872.0
2072,2004-11-26,^BVSP,25072.0
2073,2004-11-29,^BVSP,25084.0
2074,2004-11-30,^BVSP,25160.0
2075,2004-12-01,^BVSP,25381.0
2076,2004-12-03,^BVSP,25604.0
2077,2004-12-06,^BVSP,25709.0
2078,2004-12-15,^BVSP,25919.0
2079,2004-12-22,^BVSP,26075.0
2080,2004-12-27,^BVSP,26084.0
2081,2004-12-28,^BVSP,26145.0
2082,2004-12-29,^BVSP,26245.0
2083,2004-12-30,^BVSP,26270.0
2084,2005-01-03,^BVSP,26492.0
2085,2005-02-11,^BVSP,26786.0
2086,2005-02-17,^BVSP,27159.0
2087,2005-02-18,^BVSP,27184.0
2088,2005-02-22,^BVSP,27329.0
2089,2005-02-24,^BVSP,28436.0
2090,2005-02-25,^BVSP,28778.0
2091,2005-03-04,^BVSP,29228.0
2092,2005-03-07,^BVSP,29584.0
2093,2005-09-16,^BVSP,29863.0
2094,2005-09-19,^BVSP,30076.0
2095,2005-09-20,^BVSP,30370.0
2096,2005-09-21,^BVSP,30890.0
2097,2005-09-22,^BVSP,30931.0
2098,2005-09-23,^BVSP,31371.0
2099,2005-09-26,^BVSP,31565.0
2100,2005-09-30,^BVSP,31584.0
2101,2005-10-03,^BVSP,31985.0
2102,2005-10-04,^BVSP,32052.0
2103,2005-11-24,^BVSP,32123.0
2104,2005-11-28,^BVSP,32350.0
2105,2005-12-01,^BVSP,32700.0
2106,2005-12-02,^BVSP,32936.0
2107,2005-12-06,^BVSP,33332.0
2108,2005-12-13,^BVSP,33432.0
2109,2005-12-14,^BVSP,33837.0
2110,2006-01-03,^BVSP,34563.0
2111,2006-01-04,^BVSP,35223.0
2112,2006-01-06,^BVSP,35529.0
2113,2006-01-09,^BVSP,35601.0
2114,2006-01-11,^BVSP,35953.0
2115,2006-01-12,^BVSP,36286.0
2116,2006-01-16,^BVSP,36534.0
2117,2006-01-17,^BVSP,36534.0
2118,2006-01-19,^BVSP,36979.0
2119,2006-01-24,^BVSP,37428.0
2120,2006-01-26,^BVSP,38031.0
2121,2006-01-27,^BVSP,38804.0
2122,2006-02-21,^BVSP,38978.0
2123,2006-03-01,^BVSP,39203.0
2124,2006-03-02,^BVSP,39367.0
2125,2006-03-06,^BVSP,39395.0
2126,2006-04-07,^BVSP,39397.0
2127,2006-04-18,^BVSP,39584.0
2128,2006-04-19,^BVSP,40026.0
2129,2006-04-20,^BVSP,40278.0
2130,2006-04-26,^BVSP,40422.0
2131,2006-04-28,^BVSP,40425.0
2132,2006-05-02,^BVSP,41017.0
2133,2006-05-03,^BVSP,41068.0
2134,2006-05-04,^BVSP,41258.0
2135,2006-05-05,^BVSP,41449.0
2136,2006-05-08,^BVSP,41693.0
2137,2006-05-09,^BVSP,42016.0
2138,2006-05-11,^BVSP,42062.0
2139,2006-11-23,^BVSP,42308.0
2140,2006-12-04,^BVSP,42660.0
2141,2006-12-05,^BVSP,43261.0
2142,2006-12-06,^BVSP,43422.0
2143,2006-12-07,^BVSP,43506.0
2144,2006-12-14,^BVSP,43797.0
2145,2006-12-15,^BVSP,44263.0
2146,2006-12-27,^BVSP,44526.0
2147,2006-12-28,^BVSP,44675.0
2148,2007-01-02,^BVSP,45388.0
2149,2007-02-06,^BVSP,45486.0
2150,2007-02-14,^BVSP,46106.0
2151,2007-02-15,^BVSP,46178.0
2152,2007-02-22,^BVSP,46752.0
2153,2007-04-05,^BVSP,46767.0
2154,2007-04-09,^BVSP,47239.0
2155,2007-04-11,^BVSP,47573.0
2156,2007-04-13,^BVSP,47968.0
2157,2007-04-16,^BVSP,49022.0
2158,2007-04-17,^BVSP,49156.0
2159,2007-04-18,^BVSP,49339.0
2160,2007-04-20,^BVSP,49459.0
2161,2007-04-23,^BVSP,49477.0
2162,2007-04-25,^BVSP,49816.0
2163,2007-04-26,^BVSP,49856.0
2164,2007-05-03,^BVSP,50318.0
